id_customer,productCode,name_product,category,purchase_date,description,quantity_of_product,price,order_id,image
7ba541e9-8c87-4086-89c2-3c919719d4c5,762420KY9809763,حذاء باليه مسطّح بشريط مطاطي خلفي ونقش GG للنساء,WOMENS SHOES,9/26/2021,"بإشارة من أرشيف التسعينيات وأولى سنوات الألفية الثانية، يتم تقديم هذا الحذاء المسطّح مع رباط مطاطي خلفي من كانفاس GG الأصلي باللونين البيج والأبنوس لمنحه طابع الشعار القوي. يزيّن تقليم من الجلد باللون البني الشكل الأنيق لهذا التصميم الذي لا تبطل موضته بتاتاً.",2,790,3151,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1689960701/762420_KY980_9763_001_100_0000_Light.jpg
7ba541e9-8c87-4086-89c2-3c919719d4c5,784294ZAPSV5186,طقم قميص وصدرية من الحرير بطبعة مُزهرة,WOMENS RTW,8/29/2024,تمهّد مجموعة الألوان المستوحاة من الحديقة والطبعات المُزهرة والأقمشة الأنيقة خفيفة الوزن للطقس الأكثر دفئاً. يتم تقديم هذا القميص المريح بالحرير باللونين الفوشيا والأخضر بطبعة مُزهرة ويتميّز بتفصيل شعار G المتشابك. توفّر الصدرية المنفصلة التي يمكن فصلها وربطها يدوياً ركيزةً أحادية اللون للطقم.,3,1950,3152,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1712595664/784294_ZAPSV_5186_001_100_0000_Light.jpg
7ba541e9-8c87-4086-89c2-3c919719d4c5,779271ZAPRY4206,فستان سهرة من الحرير بطبعة مُزهرة,WOMENS RTW,11/2/2023,"تمهّد مجموعة الألوان المستوحاة من الحديقة والطبعات المُزهرة والأقمشة الأنيقة خفيفة الوزن للطقس الأكثر دفئاً. يتم تقديم فستان السهرة الانسيابي هذا بالحرير باللونين الأزرق الفيروزي والألوان المتعددة بطبعة مُزهرة، مما يضفي القوام المميّز وليونة الحركة على التنورة المنسدلة.",2,3200,3153,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1711563348/779271_ZAPRY_4206_001_100_0000_Light.jpg
7ba541e9-8c87-4086-89c2-3c919719d4c5,752173XJFSO4102,تي شيرت بولو من جاكارد قطن بنقش GG,MENS RTW,5/22/2023,"موسم بعد موسم، تطوّر الدار تصاميم جديدة، مع تسليط الضوء دائماً على إرث المهارة الحرفية. من خلال التعمّق أكثر في إمكانيات تنسيق الملابس النهارية، يبرز تفاعل واضح بين الأقمشة النابضة بالحياة والأقمشة الأكثر برودةً على امتداد تشكيلة من قطع الأزياء الجاهزة من مجموعة ما قبل الخريف. يظهر تي شيرت بولو هذا بجاكارد قطن بنقش GG باللونين الأزرق والبرتقالي.",1,1500,3154,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1680282091/752173_XJFSO_4102_001_100_0000_Light.jpg
7ba541e9-8c87-4086-89c2-3c919719d4c5,797279J07401012,نظارات شمسية بإطار مربع,EYEWEAR,8/14/2022,"تجمع مجموعة ما قبل الخريف 2024 للنظارات بنجاح ما بين التصاميم التي كانت رائجة في العقود المنصرمة وطابع الشعار العصري. وفي هذا التصميم، يتم تنسيق إطار مصنوع من الأسيتات باللون الأسود اللامع مع شعار G متشابك.",2,495,3155,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717172193/797279_J0740_1012_001_100_0000_Light.jpg
b61dfbb0-d609-48d8-8a45-64c992c7e21a,680759ZAHT61000,جاكيت من الكانفاس بنقش GG ضخم,MENS RTW,12/24/2024,"تُثري الشعارات التصاميم بطرق جديدة وغير متوقعة، وهي تشكّل رموزاً خاصة بالعلامة التجارية يمكن التعرّف عليها فوراً. يحمل كل شعار من الشعارات في طياته تقاليد الدار وقيمها، ليشكّل تصميماً أزلياً يمكن ارتداؤه مراراً وتكراراً. تماشياً مع فكرة التغيير والتجارب الاختبارية المستمرة، يتم تقديم نسخ جديدة عن الشعار في كل مجموعة. يزيّن شعار GG الضخم، الذي يشكّل نسخة جديدة عن المونوغرام التاريخي، مجموعة الأزياء الجاهزة والإكسسوارات في مجموعة Aria.",1,3500,3156,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1683756962/680759_ZAHT6_1000_001_100_0000_Light.jpg
b61dfbb0-d609-48d8-8a45-64c992c7e21a,797165XKD779060,سترة محبوكة من القطن مع شريط ويب,MENS RTW,7/9/2021,"من حذاء سنيكرز ""Gucci Tennis"" من السبعينيات وحتى يومنا هذا، تستمر الدار بالتعبير عن الرابط القوي الذي يجمعها بعالم الرياضة مع قطع متميّزة تركّز على الإرث الغني كما على الابتكار. يتم تقديم هذه السترة بفتحة عنق على شكل V من قطن بيكيه محبوك وتزدان بتطريز شعار Gucci وتقليم شريط ويب مضلع.",4,800,3157,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1709919156/797165_XKD77_9060_001_100_0000_Light.jpg
b61dfbb0-d609-48d8-8a45-64c992c7e21a,736949ZAMR59296,شورت من القطن المقلّم,MENS RTW,11/28/2023,"يتم تقديم هذا الشورت المصنوع من قطن بوبلين المقلّم باللونين الأزرق والأبيض السكّري. يُعد ملصق شريط ويب مع شعار Gucci من التفاصيل الغنية عن التعريف لدى غوتشي، وهو يُثري التصميم تكريماً لإرث الدار.",1,320,3158,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1674583230/736949_ZAMR5_9296_001_100_0000_Light.jpg
b61dfbb0-d609-48d8-8a45-64c992c7e21a,67295692TCG8563,حقيبة مستحضرات التجميل بشعار G المتشابك,MENS SMLG,8/4/2022,"تجتمع الأقمشة والتفاصيل الأرشيفية لإضفاء طابع فينتاج على تشكيلة الإكسسوارات التي تدور في فلك عالم غوتشي. في هذا التصميم، يتم تقديم حقيبة مستحضرات التجميل بكانفاس GG Supreme باللونين البيج والأبنوس وتزيينها بتقليم من الجلد بلون موحد وعلامة شعار G المتشابك.",4,850,3159,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1661960703/672956_92TCG_8563_001_100_0000_Light.jpg
b61dfbb0-d609-48d8-8a45-64c992c7e21a,7910083G0016168,فيونكة عنق من الحرير بطبعة شعار Gucci من الإرث,WOMENS SILK ACC,7/19/2023,يُعاد استخدام رموز الدار الحصرية والأنماط الراقية وتفسيرها بمنظور جديد بطرق عصرية لمجموعة ما قبل الخريف. تزيّن طبعة Gucci من الإرث فيونكة العنق الأنيقة هذه.,1,175,3160,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1710437510/791008_3G001_6168_001_100_0000_Light.jpg
bd7c778f-220c-4669-a106-158b1e1ca790,795520AADU14322,محفظة GG Marmont صغيرة جداً,WOMENS SMLG,1/6/2024,"تسلّط مجموعة GG Marmont الضوء على الجلد الأنيق بدرجات ألوان الباستيل للترحيب بموسم ما قبل الخريف. صُنعت هذه المحفظة الصغيرة جداً من الجلد اللمّاع المبطن بتصميم شيفرون، وهي تُبرز تصميمها العصري باللون الأزرق الفاتح، كما تكتمل بالقطعة المعدنية بلمسات نهائية باللون الذهبي الفاتح.",1,850,3161,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717606901/795520_AADU1_4322_001_080_0016_Light.jpg
bb8db5ef-8f23-435f-8f4f-cfb8375bf2e9,733369J16911012,نظارات شمسية بإطار مستطيل,EYEWEAR,7/2/2025,"تتميّز هذه النظارات الشمسية بإطار مستطيل ببنيتها المصنوعة من الأسيتات باللون الأسود الجريء، مما ينتج عنه تصميم نهائي عصري بامتياز. ويزدان الذراعَين بشعار G المتشابك المقصوص.",2,450,3162,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1663692358/733369_J1691_1012_001_100_0000_Light.jpg
bb8db5ef-8f23-435f-8f4f-cfb8375bf2e9,8122513G0019865,منديل جيب مربع مزيّن بشعار GG,WOMENS SILK ACC,12/1/2022,"يُعتبر مونوغرام GG من أهم رموز الدار الحصرية، ويتم عرضه على تشكيلة من الإكسسوارات المصنوعة من الحرير بمجموعة لونية مرهفة. صُنع منديل الجيب المربع هذا من الحرير باللون البني الفاتح، وهو يتميّز بشعار GG مصفّح.",1,425,3163,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1722322901/812251_3G001_9865_001_100_0000_Light.jpg
131ee1db-89ee-43d8-87f6-14bc9dd8efdf,7658591XH001000,حذاء درايفر مع حلية Horsebit للرجال,MENS SHOES,11/23/2023,"في إشارة إلى ماضي الدار المتأصل في عالم الفروسية، تحوّلت حلية Horsebit إلى رمز تاريخي على مدى السنوات. وفي هذه النسخة، يزيّن الرمز حذاء درايفر هذا المصنوع من الجلد باللون الأسود.",1,895,3164,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1694502081/765859_1XH00_1000_001_100_0000_Light.jpg
131ee1db-89ee-43d8-87f6-14bc9dd8efdf,796230FADSB6242,حقيبة كتف صغيرة بنقش GG,HANDBAGS,8/6/2022,"تتميّز حقيبة الكتف الصغيرة هذه بالكانفاس بطبعة GG مظللة بتأثير بصري باللون الأحمر Gucci Rosso Ancora، وتكتمل بالقطعة المعدنية بلمسات نهائية باللون الذهبي الفاتح. يمكن تعديل حزام كتف متناسق ومصنوع من الجلد من خلال مشبك، بينما يتميّز الإغلاق برافعة سحّاب على شكل شارة Gucci.",1,2250,3165,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1717434951/796230_FADSB_6242_001_086_0000_Light.jpg
131ee1db-89ee-43d8-87f6-14bc9dd8efdf,497985EAA2O8557,محفظة GG Marmont من جلد أفعى البايثون مزوّدة بسلسلة,WOMENS SMLG,3/19/2023,"تُبرز حقائب اليد والبضائع الجلدية الصغيرة من المجموعات الأخيرة لوحة ألوان نابضة بالحياة، مما يلقي ضوءاً جديداً على التصميم. يتم تقديم هذه المحفظة المزوّدة بسلاسل من جلد أفعى البايثون باللون الأزرق المتدرّج مع القطعة المعدنية لشعار G المزدوج بحجم صغير جداً.",4,1950,3166,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1707845415/497985_EAA2O_8557_001_100_0012_Light-GG-Marmont-python-chain-wallet.jpg
131ee1db-89ee-43d8-87f6-14bc9dd8efdf,797888XKD8E9200,كارديغان من الصوف بتأثير بوكليه,WOMENS RTW,5/23/2021,يتم تعزيز اللون الأبيض باللون الأزرق البحري لملء خزانة الملابس بالقطع المناسبة والساحرة في الوقت ذاته ولجعلها تتمحور حول القطع ذات القَصّات الجذابة. صُنع هذا الكارديغان بياقة على شكل V من صوف بوكليه مُبَرغل ويكتمل بأزرار مطلية بالمينا بنقش شعار G المتشابك المستدير.,1,2100,3167,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1716833729/797888_XKD8E_9200_001_100_0000_Light.jpg
131ee1db-89ee-43d8-87f6-14bc9dd8efdf,794316FADC14062,حذاء لوفرز Horsebit بكعب ويدج للنساء,WOMENS SHOES,1/12/2024,يُستخدم كانفاس Original GG في صنع حذاء لوفرز Horsebit الراقي هذا. يتعزّز الشعار باللونين البيج والأزرق بقطعة معدنية بلمسات نهائية باللون الذهبي الفاتح. يضيف تفصيل كعب ويدج لمسةً جريئة ومميّزة إلى هذا التصميم الأيقوني.,1,1150,3168,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1716914835/794316_FADC1_4062_001_100_0000_Light.jpg
e5aab54d-e083-4ca8-8f97-f7702c7fbc12,785560J16912323,نظارات شمسية بإطار بيضوي,EYEWEAR,4/26/2025,"تجمع مجموعة Cruise 2024 للنظارات بنجاح ما بين التصاميم التي كانت رائجة في العقود المنصرمة وطابع الشعار العصري. وفي هذا التصميم، يقترن الإطار البيضوي المصنوع بتقنية الحقن بنقش صدفة ظهر السلحفاة بتفصيل شعار G المتشابك المقصوص.",4,420,3169,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1713372340/785560_J1691_2323_001_100_0000_Light.jpg
e5aab54d-e083-4ca8-8f97-f7702c7fbc12,795065FADM06242,حقيبة داخلية صغيرة بنقش GG,WOMENS SMLG,3/20/2024,"أُعيد تفسير مونوغرام GG بطريقة عصرية، وتم منحه شكلاً منحنياً بعض الشيء مع إسقاط تظليل لخلق حس بالحجم الكبير. وفي هذا التصميم، يظهر الشعار المميّز فوق هذه الحقيبة الجيبية الداخلية المصنوعة من كانفاس GG Supreme باللون الأحمر Gucci Rosso Ancora والألوان المتعددة.",3,750,3170,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1718988415/795065_FADM0_6242_001_100_0000_Light.jpg
e5aab54d-e083-4ca8-8f97-f7702c7fbc12,715603K9GSN1000,حزام بوجهين مع شعار G المتشابك المربع,MENS BELTS,7/7/2024,"تستمر النُسخ الجديدة عن رموز الدار المميزة في إثراء المجموعات الأخيرة بعناصر تصميمية فريدة. وفي هذا التصميم، يتميّز الحزام المصنوع من الجلد بمشبك مزيّن بشعار G المتشابك المربع.",4,570,3171,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1689179450/715603_K9GSN_1000_001_100_0000_Light.jpg
e5aab54d-e083-4ca8-8f97-f7702c7fbc12,7900550QG0G1712,محفظة مع حافظة بطاقات GG Marmont,WOMENS SMLG,3/8/2025,"تكتمل حافظة البطاقات GG Marmont هذه المصنوعة من الجلد باللون الرمادي الفاتح بنسخة صغيرة عن القطعة المعدنية لمونوغرام شعار G المزدوج الذي يميّز الدار. تحتوي الجهة الداخلية على العديد من فتحات بطاقات والجيوب، وهي مؤمنة بإغلاق مع كبسة.",1,610,3172,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1708620315/790055_0QG0G_1712_001_080_0000_Light.jpg
4262df7f-a541-4d7b-b045-26bccaa6af17,750462ICAA08512,"ساعة G-Timeless مع نحل، 38 مم",WATCHES,3/7/2024,"تُعدّ هذه الساعة الأوتوماتيكية جزءاً من مجموعة ساعات G-Timeless، وهي مصممة مع قرص مصنوع من حجر الملكيت باللون الأخضر، وتزدان بمؤشرات باللون الذهبي تأخذ شكل نحلة غوتشي التي تمثل رمزاً مميزاً من رموز الدار. وتنتهي بسوار من الفولاذ يزدان بالذهب الأصفر الثمين.",3,7900,3173,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1679917519/750462_ICAA0_8512_001_100_0000_Light.jpg
822900a0-e145-4b42-b375-fc038351addc,629084CQXM01060,حذاء برينستاون نسائي مفتوح من الخلف من الجلد,WOMENS SHOES,10/25/2024,"يجمع حذاء برينستاون بين فصول مختلفة من تاريخ الدار لمجموعة ما قبل الخريف 2020. ومنذ تقديمه للمرة الأولى، تحوّل الحذاء المفتوح من الخلف إلى قطعة أساسية في مجموعة الدار. ويدمج هذا الحذاء المصنوع من الجلد باللون الأسود رمزَين من أشهر رموز الدار الموجودة في الأرشيف والتي تعكس إرث غوتشي المتأصل في عالم الفروسية: شريط الويب وقطعة هورسبيت.",2,950,3174,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1583863204/629084_CQXM0_1060_001_097_0000_Light.jpg
822900a0-e145-4b42-b375-fc038351addc,770369ZAHMD3100,جاكيت من قطن الفاي بنقش GG,MENS RTW,4/27/2025,"تستمدّ تشكيلة الملابس الرجالية لمجموعة Cruise 2024 الإلهام من سنوات التسعينيات. صُنع هذا الجاكيت الأنيق من قطن فاي بنقش GG، وهو يستكشف نسخةً عصرية عن شعار مونوغرام الدار التاريخي.",4,3900,3175,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1700156958/770369_ZAHMD_3100_001_100_0000_Light.jpg
822900a0-e145-4b42-b375-fc038351addc,760774FACMZ4049,حذاء سنيكرز Ace من غوتشي مع شريط ويب للنساء,WOMENS SHOES,2/4/2025,"منذ انطلاقته، أصبح حذاء سنيكرز Ace قطعةً أساسية في قِصّة الدار. يتم تقديم نسخة جديدة عن الحذاء النوعيّ منخفض العنق في المجموعة الأخيرة، وهذه النسخة تشمل تفاصيل فريدة من نوعها. يتميّز الشكل بكانفاس GG Supreme باللونين البيج والأزرق، بينما تلمع علامة معدنية لشعار ""ACE"" فوق الإغلاق بأربطة. يكتمل التصميم بتقليم شريط ويب المتميّز من غوتشي.",3,620,3176,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1718212615/760774_FACMZ_4049_001_100_0000_Light.jpg
032306f4-2aa4-43be-b98e-7b3e915c870b,681154Z8AV72184,شورت من كانفاس GG مع تقليم من الجلد,WOMENS RTW,9/8/2022,"يحتفي شعار GG المرهف بفكرة إعادة الابتكار التي تتجلى في قصّة الدار بأكملها. استُخدم المونوغرام للمرة الأولى في السبعينيات، ويُعتبر نسخةً مطورة عن تصميم Gucci المُعيّني الشكل الذي يعود إلى الثلاثينيات. وكجزء من مجموعة Aria، يظهر هنا على هذا الشورت المزوّد بتقليمات من الجلد.",2,2100,3177,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1716570065/681154_Z8AV7_2184_001_100_0000_Light.jpg
032306f4-2aa4-43be-b98e-7b3e915c870b,721923XDCW14447,بنطال جينز مع أطراف مثنية بنقش GG,WOMENS RTW,2/2/2024,"يشكّل الجينز قماشاً شائع الاستخدام، وتستمر إعادة اكتشافه في كل مجموعة من خلال استكشاف التصاميم واللمسات النهائية والتركيبات المختلفة. يعبّر هذا الجينز عن روح الاختبار من خلال جمع قَصّة مستوحاة من السبعينيات مع رموز من إرث الدار.",1,1400,3178,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1711387803/721923_XDCW1_4447_001_100_0000_Light.jpg
7698b867-6190-46e3-ad2f-6f701a2bca0c,779324ZAPSO3376,بنطال من تويل الحرير بطبعة مُزهرة,WOMENS RTW,10/15/2021,تمهّد مجموعة الألوان المستوحاة من الحديقة والطبعات المُزهرة والأقمشة الأنيقة خفيفة الوزن للطقس الأكثر دفئاً. صُنع هذا البنطال بالساق الواسعة من تويل الحرير باللونين الأخضر والعاجي بطبعة مُزهرة وهو يتميّز بتقليم حافة متباين.,2,1050,3179,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1709567134/779324_ZAPSO_3376_001_100_0000_Light.jpg
7698b867-6190-46e3-ad2f-6f701a2bca0c,773857J1D508062,"خاتم مزيّن بأحرف شعار ""GUCCI",FASHION JEWELRY,7/17/2023,"تعزّز أحرف غوتشي جمالها المنحوت بإدخال حجمَين جديدَين. وتشمل مجموعة المجوهرات العصرية التي تأتي باللون الأصفر بلمسات نهائية باللون الذهبي وباللون الوردي بلمسات نهائية باللون الذهبي أساور وقلادات وأقراط وحيدة وخواتم على شكل حلقات. يتميّز هذا الخاتم على شكل أحرف شعار ""GUCCI"" والمصنوع من المعدن المعتّق بلمسات نهائية باللون الذهبي بشعار Gucci المنحوت مع أحجار الكريستال.",1,370,3180,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1690995639/773857_J1D50_8062_001_100_0000_Light.jpg
73e31455-e215-4ca4-b1f9-61c21e40e721,763787K5I0G9742,حافظة Ophidia لجهاز آيفون 15,WOMENS SMLG,7/7/2024,"قُدّمت حافظة Ophidia لجهاز آيفون 15 من كانفاس المونوغرام الذي يميّز الدار. مثّل شعار GG، المُستخدم لأول مرة في السبعينيات، تطويراً لتصميم غوتشي الأصلي المُعيّني الشكل الذي يعود إلى الثلاثينيات، وترسّخ منذ ذلك الحين كرمز لتراث غوتشي.",4,260,3181,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1692686764/763787_K5I0G_9742_001_100_0000_Light.jpg
73e31455-e215-4ca4-b1f9-61c21e40e721,558263J07401115,نظارات شمسية أفياتور,EYEWEAR,6/3/2025,"باعتبارها رمزا تاريخيا للدار ومستوحاة من عالم الفروسية، يتم إعادة تقديم مجموعة نقش Web لأغراض جديدة كل موسم. في نظارات الأفياتور هذه، تضفي خطوط غوتشي المطلية بالمينا لمسة وقار لأطراف الإطار، التي تربط الإطار بالأذرع. يتميز هذا التصميم المصنوع من الأسيتات الأسود بتطعيمات معدنية جانبية وتكتمل أناقته بقضيب يعلو القنطرة. تشتمل أطراف الأذرع على فتحات.",4,625,3182,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1536772505/558263_J0740_1115_001_100_0000_Light.jpg
73e31455-e215-4ca4-b1f9-61c21e40e721,779162J84008106,خاتم Trademark رفيع,SILVER JEWELRY,10/9/2022,"يتميّز هذا الخاتم المصنوع من الفضّة الإسترلينية 925 بنقش علامة Gucci التجارية، ويشكّل إحدى قطع المجوهرات التي تعكس قِصّة الدار. يتعزز الإكسسوار أكثر من خلال التفصيل اللامع.",4,330,3183,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1692980404/779162_J8400_8106_001_100_0000_Light.jpg
9b9a6564-5f2b-4342-9514-2c0439455f1e,744423J85008000,قلادة Gucci Link to Love بسلسلة طويلة,FINE JEWELRY,11/3/2022,"تستكشف مجموعة Gucci Link to Love حركة الرومانسية العصرية التي تُميّز رموز الحب الجديدة. تضم هذه القطعة قلادةً طويلة مع سلسلة بوصلات هندسية من الذهب الأصفر اللامع عيار 18 قيراطاً، وهي تقدّم احتمالات تنسيق متعددة.",3,4800,3184,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1720457135/744423_J8500_8000_001_100_0000_Light.jpg
9b9a6564-5f2b-4342-9514-2c0439455f1e,632092I16F08155,ساعة G-Timeless,WATCHES,2/20/2025,"تُعدّ هذه الساعة الكلاسيكية المصنوعة من الفولاذ والذهب الأصفر المطلي بقنية الترسيب الفيزيائي للبخار (PVD) جزءاً من مجموعة ساعات G-Timeless، ولقد صُمّمت بإحساس تقليدي يُضاف إلى الرموز المستوحاة من قِصّة غوتشي.",2,1600,3185,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1601050504/632092_I16F0_8155_001_100_0000_Light.jpg
9b9a6564-5f2b-4342-9514-2c0439455f1e,681154Z8BDJ1000,شورت من كانفاس GG والجلد,WOMENS RTW,8/22/2021,"تستمر إعادة تخيّل الملابس الكلاسيكية بأساليب مُبتكرة من خلال رموز الدار الشهيرة. وهنا يظهر الشورت باللون الأسود بكانفاس بنقش GG، وهو نسخة لا تبطل موضتها عن مونوغرام غوتشي، بينما يضفي تقليم الجلد لمسة عصرية على التصميم الأساسي.",4,1400,3186,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1719863148/681154_Z8BDJ_1000_001_100_0000_Light.jpg
9b9a6564-5f2b-4342-9514-2c0439455f1e,785452AADHW9573,حذاء سنيكرز Gucci Re-Web للنساء,WOMENS SHOES,2/15/2023,"بوحي من الروح الصيفية والنوادي الشاطئية على الساحل الإيطالي، يُعتبر هذا المنتج جزءاً من مجموعة Gucci Lido.تتميّز أحذية سنيكرز الأولى من ابتكار ساباتو دي سارنو Sabato De Sarno للدار، أي أحذية Re-Web، بالتقليمات الشهيرة من إرث غوتشي كتفصيل جريء يُضاف إلى التصميم العصري. صُنع هذا الحذاء من كانفاس Original GG الأيقوني ومن الجلد باللون الأبيض. يتميّز حذاء سنيكرز الجديد هذا بتفاصيل أيقونية متعددة، ويحتل مركز الصدارة بفضل اللسان على شكل شريط ويب باللونين الأخضر والأحمر.",4,1150,3187,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1704994349/785452_AADHW_9573_001_100_0000_Light.jpg
63029304-5925-4a2a-bb42-5b15d5d885e4,810398XNA4F4863,شورت من الجلد منقوش بشعار GG,WOMENS RTW,7/18/2021,تعيد مجموعة خريف وشتاء 2024 إلى الواجهة الجلد الأيقوني بنقش GG مع مستوى جديد من النعومة وشعار الدار المنقوش بحجم حديث كلياً. يتم تقديم هذا الشورت القصير جداً بجلد منقوش بشعار GG ويكتمل بإغلاق خطاف مع نقش شعار Gucci.,4,2200,3188,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1719590545/810398_XNA4F_4863_001_100_0000_Light.jpg
63029304-5925-4a2a-bb42-5b15d5d885e4,786462XKD2S2602,كارديغان من القطن المضلّع السميك,WOMENS RTW,4/3/2024,"صُنع هذا الكارديغان من القطن المضلّع السميك، وهو يتميّز بفتحة عنق جانبية على شكل V مع إغلاق بربطة عنق ذاتية. يتميّز التصميم بعلامة Gucci محبوكة بشكل مُرهف، ويرتقي بمجموعة الملابس الشتوية من خلال لمسة عصرية.",1,1400,3189,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1707240714/786462_XKD2S_2602_001_100_0000_Light.jpg
72530ed3-8c15-4a30-b2d8-8716d23e5363,7642684GAAA4878,وشاح Gucci من الصوف والكشمير,MENS SILK ACC,6/17/2025,"يزدان هذا الوشاح المصنوع من الكشمير والصوف باللون البني الفاتح بتفصيل ملفت للنظر من جاكارد Gucci باللون العاجي على كامل الجهة الأمامية، مما يشبّع الإكسسوار بطابع شعار متميّز. يضفي تقليم بشراريب طويلة طابع الاستخدام اليومي على التصميم.",1,490,3190,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1690994863/764268_4GAAA_4878_001_100_0000_Light.jpg
72530ed3-8c15-4a30-b2d8-8716d23e5363,792629XDC254452,قميص من الجينز مع تفصيل منقوش لشعار Gucci,MENS RTW,7/3/2020,"إن Gucci Denim Evolution هي من ابتكار مركز الاقتصاد الدائري Circular Hub التابع للدار بهدف خفض الأثر البيئي والحدّ من النفايات، مع تعزيز المهارة الحِرَفية وقابلية التتبّع في الوقت ذاته. ولقد تم تصميم المجموعة بالتوافق مع إرشادات الاقتصاد الدائري التي تتبعها غوتشي، كما تستخدم قماش جينز مصنوعاً من ألياف تم تجديدها وتدويرها. يتم تقديم هذا القميص من الجينز بالقَصّة العادية بقماش جينز معتّق ويتميّز بتفصيل أحرف Gucci منقوشة باللايزر على كامل القماش.",1,2650,3191,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1716361218/792629_XDC25_4452_001_100_0000_Light.jpg
72530ed3-8c15-4a30-b2d8-8716d23e5363,645320XJDAK9146,سويت شيرت بشريط ويب وملصق Gucci,MENS RTW,9/19/2020,"يتميّز هذا السويت شيرت المزوّد بقلنسوة بسحّاب أمامي وحافة متباينة باللون الأحمر، ما يذّكر بالبدلات الرياضية الفينتاج. أما رموز الدار المعروفة، كشريط الويب باللونين الأخضر والأحمر وملصق جاكارد Gucci، فهي تُثري التصميم.",1,1500,3192,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1687276932/645320_XJDAK_9146_001_100_0000_Light.jpg
72530ed3-8c15-4a30-b2d8-8716d23e5363,788016XJGJX9081,قميص بولو من القطن مع طبعة شعار Gucci,MENS RTW,5/19/2021,"بوحي من الروح الصيفية والنوادي الشاطئية على الساحل الإيطالي، يُعتبر هذا المنتج جزءاً من مجموعة Gucci Lido.تسلّط تشكيلات ما قبل الخريف الضوء على تصاميم أساسية مع تفاصيل غنية بالرموز يمكن أن ترافقنا وتنتقل معنا من النهار إلى الليل. صُنع قميص بولو المريح هذا من قطن بيكيه القابل للتمدد ويكشف عن طبعة شعار Gucci مقلّمة في الوسط.",1,850,3193,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1709890323/788016_XJGJX_9081_001_100_0000_Light.jpg
72530ed3-8c15-4a30-b2d8-8716d23e5363,801568FADOG9153,حذاء سنيكرز Gucci Tennis 1977 للنساء,WOMENS SHOES,11/3/2021,"تستكشف أحدث مجموعة الأرشيف، فتضيف لمسات عصرية على التصاميم الفينتاج تكريماً لماضي العلامة التجارية وحاضرها ومستقبلها على حد سواء. يتميّز حذاء Gucci Tennis 1977 بشريط ويب الأيقوني باللونين الأخضر والأحمر.",4,770,3194,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1712253744/801568_FADOG_9153_001_100_0000_Light.jpg
